Sentence,WorkerID,PartOfExp,Trial,ListPosition,Filename,Transcription,Condition,TrainingTestSet,ListNum,PresentationBlock,TestTalkerNameShort,TestTalkerName,TestTalkerID,Answer.accent_familiarity_place,Answer.audio_stall,Answer.comments,Answer.condition,Answer.errors,Answer.guess_accent,Answer.language_background,Answer.language_background_free,Answer.list_num,Answer.rsrb.age,Answer.rsrb.ethnicity,Answer.rsrb.protocol,Answer.rsrb.race,Answer.rsrb.raceother,Answer.rsrb.sex,Answer.speaker,assignmentsubmittime,ItemRepetition,OrderOfSubmission,SentenceID,Keywords,NumKeywords,Keywords_perSet,PropKeywordsCorrect,NumKeywordsCorrect,Condition.long,Condition2,AccentFamFreq,AudioQual,AudioType2_WoreHeadphones,AudioType,CurrentTalkerIDShort,CurrentTalkerID,RejectWorker,ReasonRejected,TrainingTalkerID,ExpRep_subj,Exp3_subj,Exp2_subj,Exp1_subj,TalkerID.gen,Keyword,TranscriptionStripped,IsCorrect,Experiment,Cond.treat,Cond.treatTS.vs.CNTL,Cond.treatMT.vs.CNTL,Cond.treatST.vs.CNTL,Cond.diff,Cond.diffTS.vs.MT,Cond.diffMT.vs.ST,Cond.diffST.vs.CNTL,Intercept.ranef,Intercept.ranef.1ab,TrainingTalkerID1,fold,tr_0,tr_2,tr_4,tr_6,tr_8,tr_10,tr_12,tr_14,tr_16,tr_18,tr_20,tr_22,tr_24,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6
The table has three legs.,b985a11f9fc4599fcbb58cc157631cb0,test,13,4,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S022,the table has four legs.,5Acc_Diff1Acc,"set1,set2",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,Italy.,monolingual,American English (Native). I have lived in the United States my entire life.,a_rev,25.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:26:52Z,yes,370,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,excellent,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_043, CMN_M_016, CMN_M_021, CMN_M_032, CMN_M_037",no,no,yes,no,Test talker 5,table,the table has four legs,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,0.7801547455713536,0.7032722418238933,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1,1.5022445873423176,1.5059011661890773,1.4936433581891468,1.4927961800788911,1.4934826928152078,1.5331347439927874,1.5477996755579648,1.5331088158184671,1.5044205507077701,1.447993963035772,1.5548146222189392,1.6809426631894215,1.6954077187955032,1.4522509444484073,1.4933608041053634,4.216023010672278,1.5079825984316009,1.4812782066101573
The table has three legs.,b985a11f9fc4599fcbb58cc157631cb0,test,13,4,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S022,the table has four legs.,5Acc_Diff1Acc,"set1,set2",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,Italy.,monolingual,American English (Native). I have lived in the United States my entire life.,a_rev,25.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:26:52Z,yes,370,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,excellent,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_043, CMN_M_016, CMN_M_021, CMN_M_032, CMN_M_037",no,no,yes,no,Test talker 5,has,the table has four legs,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,0.7801547455713536,0.7032722418238933,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1,1.5022445873423176,1.5059011661890773,1.4936433581891468,1.4927961800788911,1.4934826928152078,1.5331347439927874,1.5477996755579648,1.5331088158184671,1.5044205507077701,1.447993963035772,1.5548146222189392,1.6809426631894215,1.6954077187955032,1.4522509444484073,1.4933608041053634,4.216023010672278,1.5079825984316009,1.4812782066101573
The table has three legs.,b985a11f9fc4599fcbb58cc157631cb0,test,13,4,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S022,the table has four legs.,5Acc_Diff1Acc,"set1,set2",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,Italy.,monolingual,American English (Native). I have lived in the United States my entire life.,a_rev,25.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:26:52Z,yes,370,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,excellent,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_043, CMN_M_016, CMN_M_021, CMN_M_032, CMN_M_037",no,no,yes,no,Test talker 5,three,the table has four legs,0,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,0.7801547455713536,0.7032722418238933,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1,1.5022445873423176,1.5059011661890773,1.4936433581891468,1.4927961800788911,1.4934826928152078,1.5331347439927874,1.5477996755579648,1.5331088158184671,1.5044205507077701,1.447993963035772,1.5548146222189392,1.6809426631894215,1.6954077187955032,1.4522509444484073,1.4933608041053634,4.216023010672278,1.5079825984316009,1.4812782066101573
The table has three legs.,b985a11f9fc4599fcbb58cc157631cb0,test,13,4,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S022,the table has four legs.,5Acc_Diff1Acc,"set1,set2",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,Italy.,monolingual,American English (Native). I have lived in the United States my entire life.,a_rev,25.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:26:52Z,yes,370,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,excellent,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_043, CMN_M_016, CMN_M_021, CMN_M_032, CMN_M_037",no,no,yes,no,Test talker 5,legs,the table has four legs,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,0.7801547455713536,0.7032722418238933,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1,1.5022445873423176,1.5059011661890773,1.4936433581891468,1.4927961800788911,1.4934826928152078,1.5331347439927874,1.5477996755579648,1.5331088158184671,1.5044205507077701,1.447993963035772,1.5548146222189392,1.6809426631894215,1.6954077187955032,1.4522509444484073,1.4933608041053634,4.216023010672278,1.5079825984316009,1.4812782066101573
The table has three legs.,3c054fb684fcfbf678c58a49d753ba53,test,15,4,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S022,the table had three legs,5Acc_Diff1Acc,"set1,set2",a,,32,ALL_032_M_CMN,3,in_movies_shows,no,,5Acc_Diff1Acc,,India,monolingual,"American English, native",a,53.0,NonHisp,RSRB00045955,white;,,Female,3,2015-11-11T16:00:37Z,yes,180,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,good,headphones,over-ear,32,CMN_M_032,False,,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_035, CMN_M_021",no,no,yes,no,Test talker 3,table,the table had three legs,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.8136980924044143,-0.8894534619051948,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2,1.5217143905929986,1.514612220077535,1.5002986358182901,1.4959726672622757,1.500150930562096,1.5347464500636665,1.5460553032411593,1.5255330504298803,1.489321562618915,1.4370037275551526,1.5477498401676377,1.6819628977346912,1.6971520909836166,1.4532519253763567,1.4813474572610679,4.167013186052343,1.5120629827112464,1.451431524749983
The table has three legs.,3c054fb684fcfbf678c58a49d753ba53,test,15,4,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S022,the table had three legs,5Acc_Diff1Acc,"set1,set2",a,,32,ALL_032_M_CMN,3,in_movies_shows,no,,5Acc_Diff1Acc,,India,monolingual,"American English, native",a,53.0,NonHisp,RSRB00045955,white;,,Female,3,2015-11-11T16:00:37Z,yes,180,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,good,headphones,over-ear,32,CMN_M_032,False,,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_035, CMN_M_021",no,no,yes,no,Test talker 3,has,the table had three legs,0,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.8136980924044143,-0.8894534619051948,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2,1.5217143905929986,1.514612220077535,1.5002986358182901,1.4959726672622757,1.500150930562096,1.5347464500636665,1.5460553032411593,1.5255330504298803,1.489321562618915,1.4370037275551526,1.5477498401676377,1.6819628977346912,1.6971520909836166,1.4532519253763567,1.4813474572610679,4.167013186052343,1.5120629827112464,1.451431524749983
The table has three legs.,3c054fb684fcfbf678c58a49d753ba53,test,15,4,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S022,the table had three legs,5Acc_Diff1Acc,"set1,set2",a,,32,ALL_032_M_CMN,3,in_movies_shows,no,,5Acc_Diff1Acc,,India,monolingual,"American English, native",a,53.0,NonHisp,RSRB00045955,white;,,Female,3,2015-11-11T16:00:37Z,yes,180,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,good,headphones,over-ear,32,CMN_M_032,False,,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_035, CMN_M_021",no,no,yes,no,Test talker 3,three,the table had three legs,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.8136980924044143,-0.8894534619051948,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2,1.5217143905929986,1.514612220077535,1.5002986358182901,1.4959726672622757,1.500150930562096,1.5347464500636665,1.5460553032411593,1.5255330504298803,1.489321562618915,1.4370037275551526,1.5477498401676377,1.6819628977346912,1.6971520909836166,1.4532519253763567,1.4813474572610679,4.167013186052343,1.5120629827112464,1.451431524749983
The table has three legs.,3c054fb684fcfbf678c58a49d753ba53,test,15,4,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S022,the table had three legs,5Acc_Diff1Acc,"set1,set2",a,,32,ALL_032_M_CMN,3,in_movies_shows,no,,5Acc_Diff1Acc,,India,monolingual,"American English, native",a,53.0,NonHisp,RSRB00045955,white;,,Female,3,2015-11-11T16:00:37Z,yes,180,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,good,headphones,over-ear,32,CMN_M_032,False,,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_035, CMN_M_021",no,no,yes,no,Test talker 3,legs,the table had three legs,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.8136980924044143,-0.8894534619051948,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2,1.5217143905929986,1.514612220077535,1.5002986358182901,1.4959726672622757,1.500150930562096,1.5347464500636665,1.5460553032411593,1.5255330504298803,1.489321562618915,1.4370037275551526,1.5477498401676377,1.6819628977346912,1.6971520909836166,1.4532519253763567,1.4813474572610679,4.167013186052343,1.5120629827112464,1.451431524749983
The table has three legs.,218c8a40e8c364b04e8ff4e92a60dbbb,test,8,4,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S022,the table has three knives.,1Acc_Diff1Acc,"set1,set2",a,,43,ALL_043_M_CMN,4,,no,,1Acc_Diff1Acc,,Southeast Asia,monolingual,American English (Native),a,28.0,NonHisp,RSRB00045955,white;,,Male,"2,4",2015-11-11T13:51:11Z,yes,149,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Single talker
training",Single talker,year,excellent,headphones,in-ear,43,CMN_M_043,False,,CMN_M_016,no,no,yes,no,Test talker 4,table,the table has three knives,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.1186089347633805,-0.07587235202050167,CMN_M_016,1,1.451636763448968,1.484106837717506,1.4953738896009248,1.5059611683339016,1.5018674912900531,1.5279120745077706,1.5628605774158724,1.565639935976109,1.5301709263080412,1.4732089465983464,1.579886670764696,1.7268687719604536,1.7295530556089056,1.4462277794147866,1.515147893575471,4.374749520744022,1.412346527119791,1.4664617845656192
The table has three legs.,218c8a40e8c364b04e8ff4e92a60dbbb,test,8,4,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S022,the table has three knives.,1Acc_Diff1Acc,"set1,set2",a,,43,ALL_043_M_CMN,4,,no,,1Acc_Diff1Acc,,Southeast Asia,monolingual,American English (Native),a,28.0,NonHisp,RSRB00045955,white;,,Male,"2,4",2015-11-11T13:51:11Z,yes,149,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Single talker
training",Single talker,year,excellent,headphones,in-ear,43,CMN_M_043,False,,CMN_M_016,no,no,yes,no,Test talker 4,has,the table has three knives,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.1186089347633805,-0.07587235202050167,CMN_M_016,1,1.451636763448968,1.484106837717506,1.4953738896009248,1.5059611683339016,1.5018674912900531,1.5279120745077706,1.5628605774158724,1.565639935976109,1.5301709263080412,1.4732089465983464,1.579886670764696,1.7268687719604536,1.7295530556089056,1.4462277794147866,1.515147893575471,4.374749520744022,1.412346527119791,1.4664617845656192
The table has three legs.,218c8a40e8c364b04e8ff4e92a60dbbb,test,8,4,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S022,the table has three knives.,1Acc_Diff1Acc,"set1,set2",a,,43,ALL_043_M_CMN,4,,no,,1Acc_Diff1Acc,,Southeast Asia,monolingual,American English (Native),a,28.0,NonHisp,RSRB00045955,white;,,Male,"2,4",2015-11-11T13:51:11Z,yes,149,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Single talker
training",Single talker,year,excellent,headphones,in-ear,43,CMN_M_043,False,,CMN_M_016,no,no,yes,no,Test talker 4,three,the table has three knives,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.1186089347633805,-0.07587235202050167,CMN_M_016,1,1.451636763448968,1.484106837717506,1.4953738896009248,1.5059611683339016,1.5018674912900531,1.5279120745077706,1.5628605774158724,1.565639935976109,1.5301709263080412,1.4732089465983464,1.579886670764696,1.7268687719604536,1.7295530556089056,1.4462277794147866,1.515147893575471,4.374749520744022,1.412346527119791,1.4664617845656192
The table has three legs.,218c8a40e8c364b04e8ff4e92a60dbbb,test,8,4,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S022,the table has three knives.,1Acc_Diff1Acc,"set1,set2",a,,43,ALL_043_M_CMN,4,,no,,1Acc_Diff1Acc,,Southeast Asia,monolingual,American English (Native),a,28.0,NonHisp,RSRB00045955,white;,,Male,"2,4",2015-11-11T13:51:11Z,yes,149,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Single talker
training",Single talker,year,excellent,headphones,in-ear,43,CMN_M_043,False,,CMN_M_016,no,no,yes,no,Test talker 4,legs,the table has three knives,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.1186089347633805,-0.07587235202050167,CMN_M_016,1,1.451636763448968,1.484106837717506,1.4953738896009248,1.5059611683339016,1.5018674912900531,1.5279120745077706,1.5628605774158724,1.565639935976109,1.5301709263080412,1.4732089465983464,1.579886670764696,1.7268687719604536,1.7295530556089056,1.4462277794147866,1.515147893575471,4.374749520744022,1.412346527119791,1.4664617845656192
The table has three legs.,02df8d3b08a6de375b962ede739a0992,test,12,4,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S022,the table has three legs,1Acc_Diff1Acc,"set1,set2",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,no,Thanks!,1Acc_Diff1Acc,,"Europe, maybe Prague?",monolingual,"American English (native). I have lived in America for 23 years, my whole life",a_rev,23.0,NonHisp,RSRB00045955,white;,,Male,"6,3",2015-11-11T13:36:09Z,yes,103,HT1_S022,"table, has, three, legs",4,51,1.0,4,"Single talker
training",Single talker,week,excellent,headphones,over-ear,32,CMN_M_032,False,,CMN_M_037,no,no,yes,no,Test talker 3,table,the table has three legs,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.782273265341806,-0.6734716391072686,CMN_M_037,1,1.4266123679556846,1.4727369453098376,1.4648971807146123,1.4458773909551434,1.491204518100073,1.53250127732365,1.545785539874983,1.5199312248717338,1.5009376248964423,1.4450015148966562,1.5559536241612275,1.691558693557923,1.7109874484049714,1.4418201100012886,1.4710705446134906,4.247659911674114,1.3673686717541529,1.2559433441094987
The table has three legs.,02df8d3b08a6de375b962ede739a0992,test,12,4,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S022,the table has three legs,1Acc_Diff1Acc,"set1,set2",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,no,Thanks!,1Acc_Diff1Acc,,"Europe, maybe Prague?",monolingual,"American English (native). I have lived in America for 23 years, my whole life",a_rev,23.0,NonHisp,RSRB00045955,white;,,Male,"6,3",2015-11-11T13:36:09Z,yes,103,HT1_S022,"table, has, three, legs",4,51,1.0,4,"Single talker
training",Single talker,week,excellent,headphones,over-ear,32,CMN_M_032,False,,CMN_M_037,no,no,yes,no,Test talker 3,has,the table has three legs,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.782273265341806,-0.6734716391072686,CMN_M_037,1,1.4266123679556846,1.4727369453098376,1.4648971807146123,1.4458773909551434,1.491204518100073,1.53250127732365,1.545785539874983,1.5199312248717338,1.5009376248964423,1.4450015148966562,1.5559536241612275,1.691558693557923,1.7109874484049714,1.4418201100012886,1.4710705446134906,4.247659911674114,1.3673686717541529,1.2559433441094987
The table has three legs.,02df8d3b08a6de375b962ede739a0992,test,12,4,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S022,the table has three legs,1Acc_Diff1Acc,"set1,set2",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,no,Thanks!,1Acc_Diff1Acc,,"Europe, maybe Prague?",monolingual,"American English (native). I have lived in America for 23 years, my whole life",a_rev,23.0,NonHisp,RSRB00045955,white;,,Male,"6,3",2015-11-11T13:36:09Z,yes,103,HT1_S022,"table, has, three, legs",4,51,1.0,4,"Single talker
training",Single talker,week,excellent,headphones,over-ear,32,CMN_M_032,False,,CMN_M_037,no,no,yes,no,Test talker 3,three,the table has three legs,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.782273265341806,-0.6734716391072686,CMN_M_037,1,1.4266123679556846,1.4727369453098376,1.4648971807146123,1.4458773909551434,1.491204518100073,1.53250127732365,1.545785539874983,1.5199312248717338,1.5009376248964423,1.4450015148966562,1.5559536241612275,1.691558693557923,1.7109874484049714,1.4418201100012886,1.4710705446134906,4.247659911674114,1.3673686717541529,1.2559433441094987
The table has three legs.,02df8d3b08a6de375b962ede739a0992,test,12,4,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S022,the table has three legs,1Acc_Diff1Acc,"set1,set2",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,no,Thanks!,1Acc_Diff1Acc,,"Europe, maybe Prague?",monolingual,"American English (native). I have lived in America for 23 years, my whole life",a_rev,23.0,NonHisp,RSRB00045955,white;,,Male,"6,3",2015-11-11T13:36:09Z,yes,103,HT1_S022,"table, has, three, legs",4,51,1.0,4,"Single talker
training",Single talker,week,excellent,headphones,over-ear,32,CMN_M_032,False,,CMN_M_037,no,no,yes,no,Test talker 3,legs,the table has three legs,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.782273265341806,-0.6734716391072686,CMN_M_037,1,1.4266123679556846,1.4727369453098376,1.4648971807146123,1.4458773909551434,1.491204518100073,1.53250127732365,1.545785539874983,1.5199312248717338,1.5009376248964423,1.4450015148966562,1.5559536241612275,1.691558693557923,1.7109874484049714,1.4418201100012886,1.4710705446134906,4.247659911674114,1.3673686717541529,1.2559433441094987
The table has three legs.,8bbec18c8dc1a165532ca5a552d3bc31,test,13,4,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S022,the cable has three left.,1Acc_Diff1Acc,"set1,set2",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,"India, or maybe even Egypt? Im honestly not very good at picking out accents.",monolingual,,a,33.0,NonHisp,RSRB00045955,white;,,Female,"4,6",2016-03-09T17:28:50Z,yes,270,HT1_S022,"table, has, three, legs",4,51,0.5,2,"Single talker
training",Single talker,month,excellent,headphones,in-ear,37,CMN_M_037,False,,CMN_M_043,no,no,yes,no,Test talker 6,table,the cable has three left,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4717468290143582,-0.391932167426351,CMN_M_043,2,1.5526231725637762,1.5165189960326613,1.506536542851283,1.489370318801525,1.4690575884393966,1.5347621893906005,1.5445923282096425,1.5411989620076587,1.4963591894753128,1.4420281592912787,1.5478480195130737,1.6890287384105533,1.686221616608603,1.4598860587118543,1.44685592333625,4.110837379793039,1.5482645417250227,1.4738063593705688
The table has three legs.,8bbec18c8dc1a165532ca5a552d3bc31,test,13,4,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S022,the cable has three left.,1Acc_Diff1Acc,"set1,set2",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,"India, or maybe even Egypt? Im honestly not very good at picking out accents.",monolingual,,a,33.0,NonHisp,RSRB00045955,white;,,Female,"4,6",2016-03-09T17:28:50Z,yes,270,HT1_S022,"table, has, three, legs",4,51,0.5,2,"Single talker
training",Single talker,month,excellent,headphones,in-ear,37,CMN_M_037,False,,CMN_M_043,no,no,yes,no,Test talker 6,has,the cable has three left,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4717468290143582,-0.391932167426351,CMN_M_043,2,1.5526231725637762,1.5165189960326613,1.506536542851283,1.489370318801525,1.4690575884393966,1.5347621893906005,1.5445923282096425,1.5411989620076587,1.4963591894753128,1.4420281592912787,1.5478480195130737,1.6890287384105533,1.686221616608603,1.4598860587118543,1.44685592333625,4.110837379793039,1.5482645417250227,1.4738063593705688
The table has three legs.,8bbec18c8dc1a165532ca5a552d3bc31,test,13,4,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S022,the cable has three left.,1Acc_Diff1Acc,"set1,set2",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,"India, or maybe even Egypt? Im honestly not very good at picking out accents.",monolingual,,a,33.0,NonHisp,RSRB00045955,white;,,Female,"4,6",2016-03-09T17:28:50Z,yes,270,HT1_S022,"table, has, three, legs",4,51,0.5,2,"Single talker
training",Single talker,month,excellent,headphones,in-ear,37,CMN_M_037,False,,CMN_M_043,no,no,yes,no,Test talker 6,three,the cable has three left,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4717468290143582,-0.391932167426351,CMN_M_043,2,1.5526231725637762,1.5165189960326613,1.506536542851283,1.489370318801525,1.4690575884393966,1.5347621893906005,1.5445923282096425,1.5411989620076587,1.4963591894753128,1.4420281592912787,1.5478480195130737,1.6890287384105533,1.686221616608603,1.4598860587118543,1.44685592333625,4.110837379793039,1.5482645417250227,1.4738063593705688
The table has three legs.,8bbec18c8dc1a165532ca5a552d3bc31,test,13,4,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S022,the cable has three left.,1Acc_Diff1Acc,"set1,set2",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,"India, or maybe even Egypt? Im honestly not very good at picking out accents.",monolingual,,a,33.0,NonHisp,RSRB00045955,white;,,Female,"4,6",2016-03-09T17:28:50Z,yes,270,HT1_S022,"table, has, three, legs",4,51,0.5,2,"Single talker
training",Single talker,month,excellent,headphones,in-ear,37,CMN_M_037,False,,CMN_M_043,no,no,yes,no,Test talker 6,legs,the cable has three left,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4717468290143582,-0.391932167426351,CMN_M_043,2,1.5526231725637762,1.5165189960326613,1.506536542851283,1.489370318801525,1.4690575884393966,1.5347621893906005,1.5445923282096425,1.5411989620076587,1.4963591894753128,1.4420281592912787,1.5478480195130737,1.6890287384105533,1.686221616608603,1.4598860587118543,1.44685592333625,4.110837379793039,1.5482645417250227,1.4738063593705688
The table has three legs.,ebbbae4f89b380b5ff8d3dc1a97cf16c,test,9,4,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S022,the table has no legs,5Acc_Diff1Acc,"set1,set2",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,china,monolingual,native,a_rev,43.0,NonHisp,RSRB00045955,white;,,Male,5,2017-02-06T15:27:16Z,yes,372,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,okay,headphones,over-ear,35,CMN_M_035,False,,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_032",no,no,yes,no,Test talker 5,table,the table has no legs,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-1.180742874122969,-1.259622090719565,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2,1.5022445873423176,1.5059011661890773,1.4936433581891468,1.4927961800788911,1.4934826928152078,1.5331347439927874,1.5477996755579648,1.5331088158184671,1.5044205507077701,1.447993963035772,1.5548146222189392,1.6809426631894215,1.6954077187955032,1.4522509444484073,1.4933608041053634,4.216023010672278,1.5079825984316009,1.4812782066101573
The table has three legs.,ebbbae4f89b380b5ff8d3dc1a97cf16c,test,9,4,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S022,the table has no legs,5Acc_Diff1Acc,"set1,set2",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,china,monolingual,native,a_rev,43.0,NonHisp,RSRB00045955,white;,,Male,5,2017-02-06T15:27:16Z,yes,372,HT1_S022,"table, has, three, legs",4,51,0.75,3,"Multi-talker
training",Multi-talker,month,okay,headphones,over-ear,35,CMN_M_035,False,,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_032",no,no,yes,no,Test talker 5,has,the table has no legs,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-1.180742874122969,-1.259622090719565,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2,1.5022445873423176,1.5059011661890773,1.4936433581891468,1.4927961800788911,1.4934826928152078,1.5331347439927874,1.5477996755579648,1.5331088158184671,1.5044205507077701,1.447993963035772,1.5548146222189392,1.6809426631894215,1.6954077187955032,1.4522509444484073,1.4933608041053634,4.216023010672278,1.5079825984316009,1.4812782066101573
