Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,IsCorrect,VariabilityAcrossTime_xie21_HuBERT_T24_max_0_0_8_2.9_6249.4,ParticipantID,Trial,VariabilityAcrossTime_xie21_HuBERT_T24_max_1_0_8_2.9_6249.4,VariabilityAcrossTime_xie21_HuBERT_T24_max_0_1_8_2.9_6249.4,VariabilityAcrossTime_xie21_HuBERT_T24_max_1_1_4_3.7_12189.7,VariabilityAcrossTime_xie21_HuBERT_T24_mean_0_0_8_2.7_6249.6,VariabilityAcrossTime_xie21_HuBERT_T24_mean_1_0_8_2.7_6249.6,VariabilityAcrossTime_xie21_HuBERT_T24_mean_0_1_8_2.7_6249.6,VariabilityAcrossTime_xie21_HuBERT_T24_mean_1_1_4_4.3_12186.4,VariabilityAcrossTime_xie21_HuBERT_CNN7_max_0_0_4_0.4_6258.6,VariabilityAcrossTime_xie21_HuBERT_CNN7_max_1_0_4_0.4_6258.6,VariabilityAcrossTime_xie21_HuBERT_CNN7_max_0_1_4_0.4_6258.6,VariabilityAcrossTime_xie21_HuBERT_CNN7_max_1_1_0.5_-0.7_12210.9,VariabilityAcrossTime_xie21_HuBERT_CNN7_mean_0_0_0.5_0.4_6260.5,VariabilityAcrossTime_xie21_HuBERT_CNN7_mean_1_0_0.5_0.4_6260.5,VariabilityAcrossTime_xie21_HuBERT_CNN7_mean_0_1_0.5_0.4_6260.5,VariabilityAcrossTime_xie21_HuBERT_CNN7_mean_1_1_0.5_0.4_12210.2
Talker-specific,CMN_M_032,CMN_M_032,HT1_S021,found,1,,b44e7ed1c8b41efb824ac0a698ca10e5,6,,,1.0356998,,,,1.0356998,,,,0.61153775,,,,0.61153775
Talker-specific,CMN_M_032,CMN_M_032,HT1_S021,purse,1,,b44e7ed1c8b41efb824ac0a698ca10e5,6,,,1.3233496,,,,1.3233496,,,,0.73638004,,,,0.73638004
Talker-specific,CMN_M_032,CMN_M_032,HT1_S021,trash,1,,b44e7ed1c8b41efb824ac0a698ca10e5,6,,,1.1974626,,,,1.1974626,,,,0.50047517,,,,0.50047517
Single talker,CMN_M_037,CMN_M_032,HT1_S021,found,1,1.1480222940444946,06141bb127d7fc26711ea295e96a20f2,9,1.1480222940444946,1.1480222940444946,1.013532,1.1480222940444946,1.1480222940444946,1.1480222940444946,1.013532,0.8754860758781433,0.8754860758781433,0.8754860758781433,0.5267763,0.5267763137817383,0.5267763137817383,0.5267763137817383,0.5267763
Single talker,CMN_M_037,CMN_M_032,HT1_S021,purse,1,1.5009604692459106,06141bb127d7fc26711ea295e96a20f2,9,1.5009604692459106,1.5009604692459106,1.3003492,1.5009604692459106,1.5009604692459106,1.5009604692459106,1.3003492,0.8999007344245911,0.8999007344245911,0.8999007344245911,0.6243601,0.6243600845336914,0.6243600845336914,0.6243600845336914,0.6243601
Single talker,CMN_M_037,CMN_M_032,HT1_S021,trash,1,1.4430776834487915,06141bb127d7fc26711ea295e96a20f2,9,1.4430776834487915,1.4430776834487915,1.1866745,1.4430776834487915,1.4430776834487915,1.4430776834487915,1.1866745,0.8053412437438965,0.8053412437438965,0.8053412437438965,0.4644862,0.4644862115383148,0.4644862115383148,0.4644862115383148,0.4644862
Single talker,CMN_M_035,CMN_M_043,HT1_S021,found,1,1.1049184799194336,ea7a56b4c63606f2f2ab27bc1ef32fe3,6,1.1049184799194336,1.1049184799194336,0.9663775,1.1049184799194336,1.1049184799194336,1.1049184799194336,0.9663775,0.8937940001487732,0.8937940001487732,0.8937940001487732,0.5949791,0.5949791073799133,0.5949791073799133,0.5949791073799133,0.5949791
Single talker,CMN_M_035,CMN_M_043,HT1_S021,purse,1,1.5796884298324585,ea7a56b4c63606f2f2ab27bc1ef32fe3,6,1.5796884298324585,1.5796884298324585,1.343546,1.5796884298324585,1.5796884298324585,1.5796884298324585,1.343546,1.0074559450149536,1.0074559450149536,1.0074559450149536,0.6400318,0.6400318145751953,0.6400318145751953,0.6400318145751953,0.6400318
Single talker,CMN_M_035,CMN_M_043,HT1_S021,trash,1,1.4468574523925781,ea7a56b4c63606f2f2ab27bc1ef32fe3,6,1.4468574523925781,1.4468574523925781,1.1989172,1.4468574523925781,1.4468574523925781,1.4468574523925781,1.1989172,0.9667912125587463,0.9667912125587463,0.9667912125587463,0.51558566,0.5155856609344482,0.5155856609344482,0.5155856609344482,0.51558566
Talker-specific,CMN_M_032,CMN_M_032,HT1_S021,found,1,,a1e111e94be1abd2daec335b01d2c353,6,,,1.0356998,,,,1.0356998,,,,0.61153775,,,,0.61153775
Talker-specific,CMN_M_032,CMN_M_032,HT1_S021,purse,1,,a1e111e94be1abd2daec335b01d2c353,6,,,1.3233496,,,,1.3233496,,,,0.73638004,,,,0.73638004
Talker-specific,CMN_M_032,CMN_M_032,HT1_S021,trash,1,,a1e111e94be1abd2daec335b01d2c353,6,,,1.1974626,,,,1.1974626,,,,0.50047517,,,,0.50047517
Control,"ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131",CMN_M_037,HT1_S021,found,0,,4ef0fafc8234aeadb2e04a603718add2,7,,,1.0139874,,,,1.0017799,,,,0.69870955,,,,0.6291993
Control,"ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131",CMN_M_037,HT1_S021,purse,1,,4ef0fafc8234aeadb2e04a603718add2,7,,,1.3316983,,,,1.3154776,,,,0.89244014,,,,0.7970464
Control,"ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131",CMN_M_037,HT1_S021,trash,1,,4ef0fafc8234aeadb2e04a603718add2,7,,,1.2522153,,,,1.2177675,,,,0.70302725,,,,0.6066002
Single talker,CMN_M_043,CMN_M_037,HT1_S021,found,1,1.1394141912460327,8bbec18c8dc1a165532ca5a552d3bc31,15,1.1394141912460327,1.1394141912460327,0.98877454,1.1394141912460327,1.1394141912460327,1.1394141912460327,0.98877454,1.0394665002822876,1.0394665002822876,1.0394665002822876,0.7700594,0.7700594067573547,0.7700594067573547,0.7700594067573547,0.7700594
Single talker,CMN_M_043,CMN_M_037,HT1_S021,purse,1,1.4726969003677368,8bbec18c8dc1a165532ca5a552d3bc31,15,1.4726969003677368,1.4726969003677368,1.3131222,1.4726969003677368,1.4726969003677368,1.4726969003677368,1.3131222,1.0722975730895996,1.0722975730895996,1.0722975730895996,0.7124737,0.7124736905097961,0.7124736905097961,0.7124736905097961,0.7124737
Single talker,CMN_M_043,CMN_M_037,HT1_S021,trash,1,1.543856143951416,8bbec18c8dc1a165532ca5a552d3bc31,15,1.543856143951416,1.543856143951416,1.252502,1.543856143951416,1.543856143951416,1.543856143951416,1.252502,1.0030819177627563,1.0030819177627563,1.0030819177627563,0.6020784,0.602078378200531,0.602078378200531,0.602078378200531,0.6020784
Talker-specific,CMN_M_043,CMN_M_043,HT1_S021,found,1,,f6d85e3299dec9fffb8485e51c0c7326,7,,,0.98877454,,,,0.98877454,,,,0.7700594,,,,0.7700594
Talker-specific,CMN_M_043,CMN_M_043,HT1_S021,purse,1,,f6d85e3299dec9fffb8485e51c0c7326,7,,,1.3131222,,,,1.3131222,,,,0.7124737,,,,0.7124737
Talker-specific,CMN_M_043,CMN_M_043,HT1_S021,trash,1,,f6d85e3299dec9fffb8485e51c0c7326,7,,,1.252502,,,,1.252502,,,,0.6020784,,,,0.6020784
Multi-talker,"CMN_M_037, CMN_M_032, CMN_M_016, CMN_M_035, CMN_M_021",CMN_M_043,HT1_S021,found,1,1.19562566280365,1c44a06f10b74d67471ce9fe05cd3b1f,4,1.19562566280365,1.19562566280365,1.0438195,1.1433117389678955,1.1433117389678955,1.1433117389678955,1.0135497,1.1428478956222534,1.1428478956222534,1.1428478956222534,0.68844557,0.6527701616287231,0.6527701616287231,0.6527701616287231,0.65277016
Multi-talker,"CMN_M_037, CMN_M_032, CMN_M_016, CMN_M_035, CMN_M_021",CMN_M_043,HT1_S021,purse,1,1.540163516998291,1c44a06f10b74d67471ce9fe05cd3b1f,4,1.540163516998291,1.540163516998291,1.3595527,1.5128586292266846,1.5128586292266846,1.5128586292266846,1.3267324,1.1618257761001587,1.1618257761001587,1.1618257761001587,0.8869362,0.7510609030723572,0.7510609030723572,0.7510609030723572,0.7510609
Multi-talker,"CMN_M_037, CMN_M_032, CMN_M_016, CMN_M_035, CMN_M_021",CMN_M_043,HT1_S021,trash,1,1.4622559547424316,1c44a06f10b74d67471ce9fe05cd3b1f,4,1.4622559547424316,1.4622559547424316,1.2085606,1.4484599828720093,1.4484599828720093,1.4484599828720093,1.1951244,1.2541847229003906,1.2541847229003906,1.2541847229003906,0.74264604,0.6191259622573853,0.6191259622573853,0.6191259622573853,0.61912596
Single talker,CMN_M_016,CMN_M_032,HT1_S021,found,1,1.1320831775665283,c910284dbbfdb43a3b9ceb6ce9c28740,9,1.1320831775665283,1.1320831775665283,1.0052332,1.1320831775665283,1.1320831775665283,1.1320831775665283,1.0052332,1.1003950834274292,1.1003950834274292,1.1003950834274292,0.64955884,0.6495588421821594,0.6495588421821594,0.6495588421821594,0.64955884
Single talker,CMN_M_016,CMN_M_032,HT1_S021,purse,1,1.4889987707138062,c910284dbbfdb43a3b9ceb6ce9c28740,9,1.4889987707138062,1.4889987707138062,1.3309579,1.4889987707138062,1.4889987707138062,1.4889987707138062,1.3309579,1.0031818151474,1.0031818151474,1.0031818151474,0.73080176,0.7308017611503601,0.7308017611503601,0.7308017611503601,0.73080176
Single talker,CMN_M_016,CMN_M_032,HT1_S021,trash,1,1.4639934301376343,c910284dbbfdb43a3b9ceb6ce9c28740,9,1.4639934301376343,1.4639934301376343,1.1894137,1.4639934301376343,1.4639934301376343,1.4639934301376343,1.1894137,0.9744814038276672,0.9744814038276672,0.9744814038276672,0.6155062,0.6155061721801758,0.6155061721801758,0.6155061721801758,0.6155062
Talker-specific,CMN_M_035,CMN_M_035,HT1_S021,found,1,,297e8ab96c4a7360619e74b2123d2abb,11,,,0.9663775,,,,0.9663775,,,,0.5949791,,,,0.5949791
Talker-specific,CMN_M_035,CMN_M_035,HT1_S021,purse,1,,297e8ab96c4a7360619e74b2123d2abb,11,,,1.343546,,,,1.343546,,,,0.6400318,,,,0.6400318
Talker-specific,CMN_M_035,CMN_M_035,HT1_S021,trash,1,,297e8ab96c4a7360619e74b2123d2abb,11,,,1.1989172,,,,1.1989172,,,,0.51558566,,,,0.51558566
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_032,HT1_S021,found,1,,82d9c4e257367931da07eb97b3a0ecc4,2,,,1.0139874,,,,1.0017799,,,,0.69870955,,,,0.6291993
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_032,HT1_S021,purse,1,,82d9c4e257367931da07eb97b3a0ecc4,2,,,1.3316983,,,,1.3154776,,,,0.89244014,,,,0.7970464
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_032,HT1_S021,trash,1,,82d9c4e257367931da07eb97b3a0ecc4,2,,,1.2522153,,,,1.2177675,,,,0.70302725,,,,0.6066002
Control,"ENG_M_131, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_070",CMN_M_035,HT1_S021,found,1,,3855a6b955e21fcbe2d54bdc83922465,9,,,1.0139874,,,,1.0017799,,,,0.69870955,,,,0.6291993
Control,"ENG_M_131, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_070",CMN_M_035,HT1_S021,purse,1,,3855a6b955e21fcbe2d54bdc83922465,9,,,1.3316983,,,,1.3154776,,,,0.89244014,,,,0.7970464
Control,"ENG_M_131, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_070",CMN_M_035,HT1_S021,trash,1,,3855a6b955e21fcbe2d54bdc83922465,9,,,1.2522153,,,,1.2177675,,,,0.70302725,,,,0.6066002
Multi-talker,"CMN_M_035, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_043",CMN_M_037,HT1_S021,found,1,1.191991925239563,9530bdd4c804067f6f58f01c18d371a3,3,1.191991925239563,1.191991925239563,1.0454633,1.147769570350647,1.147769570350647,1.147769570350647,1.011048,1.1817164421081543,1.1817164421081543,1.1817164421081543,0.77078074,0.6975990533828735,0.6975990533828735,0.6975990533828735,0.69759905
Multi-talker,"CMN_M_035, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_043",CMN_M_037,HT1_S021,purse,1,1.5282535552978516,9530bdd4c804067f6f58f01c18d371a3,3,1.5282535552978516,1.5282535552978516,1.3525866,1.5072979927062988,1.5072979927062988,1.5072979927062988,1.3294429,1.1341944932937622,1.1341944932937622,1.1341944932937622,0.857917,0.7769258618354797,0.7769258618354797,0.7769258618354797,0.77692586
Multi-talker,"CMN_M_035, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_043",CMN_M_037,HT1_S021,trash,1,1.5322307348251343,9530bdd4c804067f6f58f01c18d371a3,3,1.5322307348251343,1.5322307348251343,1.2440495,1.4751204252243042,1.4751204252243042,1.4751204252243042,1.2095487,1.2388488054275513,1.2388488054275513,1.2388488054275513,0.75189155,0.649143636226654,0.649143636226654,0.649143636226654,0.64914364
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S021,found,1,1.19562566280365,add4ac18c294a4be63e2b2d38a1b48b4,5,1.19562566280365,1.19562566280365,1.0438195,1.1433117389678955,1.1433117389678955,1.1433117389678955,1.0135497,1.1428478956222534,1.1428478956222534,1.1428478956222534,0.68844557,0.6527701616287231,0.6527701616287231,0.6527701616287231,0.65277016
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S021,purse,1,1.540163516998291,add4ac18c294a4be63e2b2d38a1b48b4,5,1.540163516998291,1.540163516998291,1.3595527,1.5128586292266846,1.5128586292266846,1.5128586292266846,1.3267324,1.1618257761001587,1.1618257761001587,1.1618257761001587,0.8869362,0.7510609030723572,0.7510609030723572,0.7510609030723572,0.7510609
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S021,trash,1,1.4622559547424316,add4ac18c294a4be63e2b2d38a1b48b4,5,1.4622559547424316,1.4622559547424316,1.2085606,1.4484599828720093,1.4484599828720093,1.4484599828720093,1.1951244,1.2541847229003906,1.2541847229003906,1.2541847229003906,0.74264604,0.6191259622573853,0.6191259622573853,0.6191259622573853,0.61912596
Control,"ENG_M_131, ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S021,found,1,,23abe6dca9c2fa79237f072b182f6738,9,,,1.0139874,,,,1.0017799,,,,0.69870955,,,,0.6291993
Control,"ENG_M_131, ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S021,purse,1,,23abe6dca9c2fa79237f072b182f6738,9,,,1.3316983,,,,1.3154776,,,,0.89244014,,,,0.7970464
Control,"ENG_M_131, ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S021,trash,1,,23abe6dca9c2fa79237f072b182f6738,9,,,1.2522153,,,,1.2177675,,,,0.70302725,,,,0.6066002
Single talker,CMN_M_037,CMN_M_035,HT1_S021,found,1,1.1480222940444946,0efe000242abdb021414d560bcd78139,15,1.1480222940444946,1.1480222940444946,1.013532,1.1480222940444946,1.1480222940444946,1.1480222940444946,1.013532,0.8754860758781433,0.8754860758781433,0.8754860758781433,0.5267763,0.5267763137817383,0.5267763137817383,0.5267763137817383,0.5267763
Single talker,CMN_M_037,CMN_M_035,HT1_S021,purse,1,1.5009604692459106,0efe000242abdb021414d560bcd78139,15,1.5009604692459106,1.5009604692459106,1.3003492,1.5009604692459106,1.5009604692459106,1.5009604692459106,1.3003492,0.8999007344245911,0.8999007344245911,0.8999007344245911,0.6243601,0.6243600845336914,0.6243600845336914,0.6243600845336914,0.6243601
Single talker,CMN_M_037,CMN_M_035,HT1_S021,trash,1,1.4430776834487915,0efe000242abdb021414d560bcd78139,15,1.4430776834487915,1.4430776834487915,1.1866745,1.4430776834487915,1.4430776834487915,1.4430776834487915,1.1866745,0.8053412437438965,0.8053412437438965,0.8053412437438965,0.4644862,0.4644862115383148,0.4644862115383148,0.4644862115383148,0.4644862
Talker-specific,CMN_M_037,CMN_M_037,HT1_S021,found,1,,49c567f1012440aa7cffda3f831f0cd2,4,,,1.013532,,,,1.013532,,,,0.5267763,,,,0.5267763
Talker-specific,CMN_M_037,CMN_M_037,HT1_S021,purse,1,,49c567f1012440aa7cffda3f831f0cd2,4,,,1.3003492,,,,1.3003492,,,,0.6243601,,,,0.6243601
Talker-specific,CMN_M_037,CMN_M_037,HT1_S021,trash,1,,49c567f1012440aa7cffda3f831f0cd2,4,,,1.1866745,,,,1.1866745,,,,0.4644862,,,,0.4644862
Single talker,CMN_M_037,CMN_M_032,HT1_S021,found,1,1.1480222940444946,02df8d3b08a6de375b962ede739a0992,3,1.1480222940444946,1.1480222940444946,1.013532,1.1480222940444946,1.1480222940444946,1.1480222940444946,1.013532,0.8754860758781433,0.8754860758781433,0.8754860758781433,0.5267763,0.5267763137817383,0.5267763137817383,0.5267763137817383,0.5267763
Single talker,CMN_M_037,CMN_M_032,HT1_S021,purse,1,1.5009604692459106,02df8d3b08a6de375b962ede739a0992,3,1.5009604692459106,1.5009604692459106,1.3003492,1.5009604692459106,1.5009604692459106,1.5009604692459106,1.3003492,0.8999007344245911,0.8999007344245911,0.8999007344245911,0.6243601,0.6243600845336914,0.6243600845336914,0.6243600845336914,0.6243601
Single talker,CMN_M_037,CMN_M_032,HT1_S021,trash,1,1.4430776834487915,02df8d3b08a6de375b962ede739a0992,3,1.4430776834487915,1.4430776834487915,1.1866745,1.4430776834487915,1.4430776834487915,1.4430776834487915,1.1866745,0.8053412437438965,0.8053412437438965,0.8053412437438965,0.4644862,0.4644862115383148,0.4644862115383148,0.4644862115383148,0.4644862
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_070, ENG_M_066",CMN_M_035,HT1_S031,painter,1,,16f803983cd4c44a9dac51d6ffbb01cb,3,,,1.1373652,,,,1.1128246,,,,0.8088557,,,,0.7536061
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_070, ENG_M_066",CMN_M_035,HT1_S031,uses,1,,16f803983cd4c44a9dac51d6ffbb01cb,3,,,0.8819284,,,,0.8266233,,,,0.6519446,,,,0.59637696
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_070, ENG_M_066",CMN_M_035,HT1_S031,brush,1,,16f803983cd4c44a9dac51d6ffbb01cb,3,,,1.2239825,,,,1.2006463,,,,0.841343,,,,0.7828034
Single talker,CMN_M_032,CMN_M_037,HT1_S031,painter,1,1.206426739692688,34c5dcc79bc8979917bca910d6a56d3b,13,1.206426739692688,1.206426739692688,1.0343107,1.206426739692688,1.206426739692688,1.206426739692688,1.0343107,1.0622334480285645,1.0622334480285645,1.0622334480285645,0.4783131,0.4783130884170532,0.4783130884170532,0.4783130884170532,0.4783131
Single talker,CMN_M_032,CMN_M_037,HT1_S031,uses,1,0.9235196113586426,34c5dcc79bc8979917bca910d6a56d3b,13,0.9235196113586426,0.9235196113586426,0.8000212,0.9235196113586426,0.9235196113586426,0.9235196113586426,0.8000212,1.1337872743606567,1.1337872743606567,1.1337872743606567,0.7218179,0.7218179106712341,0.7218179106712341,0.7218179106712341,0.7218179
Single talker,CMN_M_032,CMN_M_037,HT1_S031,brush,1,1.4491969347000122,34c5dcc79bc8979917bca910d6a56d3b,13,1.4491969347000122,1.4491969347000122,1.1702919,1.4491969347000122,1.4491969347000122,1.4491969347000122,1.1702919,1.1827211380004883,1.1827211380004883,1.1827211380004883,0.7972274,0.7972273826599121,0.7972273826599121,0.7972273826599121,0.7972274
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S031,painter,1,1.292686939239502,38741d68652be431fb30c117ebef0ad2,15,1.292686939239502,1.292686939239502,1.0888506,1.2339551448822021,1.2339551448822021,1.2339551448822021,1.0690563,1.152155876159668,1.152155876159668,1.152155876159668,0.70881796,0.6737524271011353,0.6737524271011353,0.6737524271011353,0.6737524
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S031,uses,1,0.9091999530792236,38741d68652be431fb30c117ebef0ad2,15,0.9091999530792236,0.9091999530792236,0.815936,0.8857439756393433,0.8857439756393433,0.8857439756393433,0.79569525,0.9041630625724792,0.9041630625724792,0.9041630625724792,0.6580489,0.5497497916221619,0.5497497916221619,0.5497497916221619,0.5497498
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S031,brush,1,1.4735044240951538,38741d68652be431fb30c117ebef0ad2,15,1.4735044240951538,1.4735044240951538,1.2253667,1.4216876029968262,1.4216876029968262,1.4216876029968262,1.1798788,1.308447241783142,1.308447241783142,1.308447241783142,0.81657696,0.7402070760726929,0.7402070760726929,0.7402070760726929,0.7402071
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S031,painter,1,1.2403723001480103,fc9ce21584932098e497a98067a174b9,7,1.2403723001480103,1.2403723001480103,1.0893623,1.2188308238983154,1.2188308238983154,1.2188308238983154,1.0700362,1.1373951435089111,1.1373951435089111,1.1373951435089111,0.7000635,0.637473464012146,0.637473464012146,0.637473464012146,0.63747346
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S031,uses,0,0.9140877723693848,fc9ce21584932098e497a98067a174b9,7,0.9140877723693848,0.9140877723693848,0.8163374,0.8909850120544434,0.8909850120544434,0.8909850120544434,0.7947528,1.195999026298523,1.195999026298523,1.195999026298523,0.72822285,0.6338034868240356,0.6338034868240356,0.6338034868240356,0.6338035
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S031,brush,0,1.4832935333251953,fc9ce21584932098e497a98067a174b9,7,1.4832935333251953,1.4832935333251953,1.2280741,1.421860694885254,1.421860694885254,1.421860694885254,1.1740099,1.3876899480819702,1.3876899480819702,1.3876899480819702,0.8936582,0.7558403611183167,0.7558403611183167,0.7558403611183167,0.75584036
Control,"ENG_M_131, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_066",CMN_M_032,HT1_S031,painter,1,,4e373aa3eb43e90c791b5626e1898623,1,,,1.1373652,,,,1.1128246,,,,0.8088557,,,,0.7536061
Control,"ENG_M_131, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_066",CMN_M_032,HT1_S031,uses,1,,4e373aa3eb43e90c791b5626e1898623,1,,,0.8819284,,,,0.8266233,,,,0.6519446,,,,0.59637696
Control,"ENG_M_131, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_066",CMN_M_032,HT1_S031,brush,1,,4e373aa3eb43e90c791b5626e1898623,1,,,1.2239825,,,,1.2006463,,,,0.841343,,,,0.7828034
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_032,HT1_S031,painter,1,,491fe92e16462d8d43ff002f777d15b3,6,,,1.1373652,,,,1.1128246,,,,0.8088557,,,,0.7536061
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_032,HT1_S031,uses,1,,491fe92e16462d8d43ff002f777d15b3,6,,,0.8819284,,,,0.8266233,,,,0.6519446,,,,0.59637696
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_032,HT1_S031,brush,1,,491fe92e16462d8d43ff002f777d15b3,6,,,1.2239825,,,,1.2006463,,,,0.841343,,,,0.7828034
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",CMN_M_037,HT1_S031,painter,1,1.294661045074463,32342e02f563fa88db3bcc854df437bf,15,1.294661045074463,1.294661045074463,1.0787988,1.226706862449646,1.226706862449646,1.226706862449646,1.0581677,1.2067948579788208,1.2067948579788208,1.2067948579788208,0.7459387,0.6258237957954407,0.6258237957954407,0.6258237957954407,0.6258238
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",CMN_M_037,HT1_S031,uses,1,0.9100911021232605,32342e02f563fa88db3bcc854df437bf,15,0.9100911021232605,0.9100911021232605,0.81490165,0.8913186192512512,0.8913186192512512,0.8913186192512512,0.7987416,1.2445361614227295,1.2445361614227295,1.2445361614227295,0.71489143,0.5487752556800842,0.5487752556800842,0.5487752556800842,0.54877526
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",CMN_M_037,HT1_S031,brush,1,1.4835189580917358,32342e02f563fa88db3bcc854df437bf,15,1.4835189580917358,1.4835189580917358,1.228292,1.423006296157837,1.423006296157837,1.423006296157837,1.1778024,1.3445664644241333,1.3445664644241333,1.3445664644241333,0.82440156,0.7593798041343689,0.7593798041343689,0.7593798041343689,0.7593798
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",CMN_M_037,HT1_S031,painter,1,1.294661045074463,ea87ef8748d2517f2eae4b4589e0cc87,11,1.294661045074463,1.294661045074463,1.0787988,1.226706862449646,1.226706862449646,1.226706862449646,1.0581677,1.2067948579788208,1.2067948579788208,1.2067948579788208,0.7459387,0.6258237957954407,0.6258237957954407,0.6258237957954407,0.6258238
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",CMN_M_037,HT1_S031,uses,1,0.9100911021232605,ea87ef8748d2517f2eae4b4589e0cc87,11,0.9100911021232605,0.9100911021232605,0.81490165,0.8913186192512512,0.8913186192512512,0.8913186192512512,0.7987416,1.2445361614227295,1.2445361614227295,1.2445361614227295,0.71489143,0.5487752556800842,0.5487752556800842,0.5487752556800842,0.54877526
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",CMN_M_037,HT1_S031,brush,1,1.4835189580917358,ea87ef8748d2517f2eae4b4589e0cc87,11,1.4835189580917358,1.4835189580917358,1.228292,1.423006296157837,1.423006296157837,1.423006296157837,1.1778024,1.3445664644241333,1.3445664644241333,1.3445664644241333,0.82440156,0.7593798041343689,0.7593798041343689,0.7593798041343689,0.7593798
Talker-specific,CMN_M_043,CMN_M_043,HT1_S031,painter,1,,f6d85e3299dec9fffb8485e51c0c7326,16,,,1.0120306,,,,1.0120306,,,,0.58389676,,,,0.58389676
Talker-specific,CMN_M_043,CMN_M_043,HT1_S031,uses,1,,f6d85e3299dec9fffb8485e51c0c7326,16,,,0.8055636,,,,0.8055636,,,,0.29838452,,,,0.29838452
Talker-specific,CMN_M_043,CMN_M_043,HT1_S031,brush,1,,f6d85e3299dec9fffb8485e51c0c7326,16,,,1.1905587,,,,1.1905587,,,,0.6576573,,,,0.6576573
Control,"ENG_M_055, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_133",CMN_M_032,HT1_S031,painter,0,,a548147c199c3b92425c3c938d82103b,9,,,1.1373652,,,,1.1128246,,,,0.8088557,,,,0.7536061
Control,"ENG_M_055, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_133",CMN_M_032,HT1_S031,uses,1,,a548147c199c3b92425c3c938d82103b,9,,,0.8819284,,,,0.8266233,,,,0.6519446,,,,0.59637696
