Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,xie21_HuBERT_T24_max_0_0_4.0_3.981_13.845_8311.014,IsCorrect,ParticipantID,Trial,TrainingTalkerID_sorted,UniqueExposureTestCombination,xie21_HuBERT_T24_max_1_0_8.0_3.162_13.199_8327.564,xie21_HuBERT_T24_max_0_1_4.0_3.388_15.878_10269.004,xie21_HuBERT_T24_max_1_1_4.0_1.905_14.967_10294.778,xie21_HuBERT_T24_mean_0_0_4.0_3.981_11.214_6162.445,xie21_HuBERT_T24_mean_1_0_4.0_3.16_9.603_6195.985,xie21_HuBERT_T24_mean_0_1_2.0_2.512_11.773_8124.613,xie21_HuBERT_T24_mean_1_1_8.0_1.585_10.277_8156.522,xie21_HuBERT_CNN7_max_0_0_0.5_0.196_6.307_8462.769,xie21_HuBERT_CNN7_max_1_0_0.5_0.016_5.409_8473.172,xie21_HuBERT_CNN7_max_0_1_0.5_0.2_10.215_10415.202,xie21_HuBERT_CNN7_max_1_1_0.5_0.1_9.858_10422.493,xie21_HuBERT_CNN7_mean_0_0_8.0_0.631_5.362_6259.394,xie21_HuBERT_CNN7_mean_1_0_0.5_0.016_3.176_6277.619,xie21_HuBERT_CNN7_mean_0_1_8.0_0.02_7.5_8206.049,xie21_HuBERT_CNN7_mean_1_1_0.5_0.01_6.405_8220.728
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",CMN_M_032,HT1_S004,shoes,0.7944655838344669,1,9b6639228245762d2541ffbf2061cb9c,16,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.8380176585365585,0.8221662750556847,0.8957434334110329,0.5985268435946888,0.657287442287939,0.6897378611757572,0.8023911326533544,0.702081227469185,0.9715388965863391,0.6976607299246073,0.8348841275468993,0.6568429898015113,0.9528878224311628,0.9864528797132431,0.9702579336830125
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",CMN_M_032,HT1_S004,were,0.880359970145498,1,9b6639228245762d2541ffbf2061cb9c,16,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.9083345805685114,0.8972295220624308,0.9408462871533207,0.6768557360143926,0.7231967606114081,0.7364471051929451,0.8420861476402768,0.394258344206553,0.9268352054571504,0.3877597219660778,0.6219647362758602,0.4245932937091791,0.9052726880568075,0.9722156890831115,0.9396775603567236
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",CMN_M_032,HT1_S004,very,0.7334334730757578,1,9b6639228245762d2541ffbf2061cb9c,16,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.7940304882952577,0.7680973430592543,0.8621285219961093,0.48382695200433085,0.5543291959094117,0.5643415476817047,0.747517632625051,0.39767443320307794,0.927488174992211,0.39117976293642737,0.6247084538132864,0.4072214403267841,0.90778896512588,0.9711287491248044,0.9412794508212636
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",CMN_M_032,HT1_S004,dirty,0.8436243182700471,1,9b6639228245762d2541ffbf2061cb9c,16,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.8772128570734617,0.865266203024374,0.9218508113496514,0.7450598025861751,0.7906945961088268,0.807759526111149,0.8910261869077456,0.5154973802200256,0.9473452516435754,0.509433674634324,0.7131432347089479,0.512352171124557,0.9328828300506278,0.9785402243046784,0.9574956080139245
Talker-specific,CMN_M_035,CMN_M_035,HT1_S004,shoes,,1,a7521cc7326de09da1dc147569315926,3,CMN_M_035,2590,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S004,were,,1,a7521cc7326de09da1dc147569315926,3,CMN_M_035,3198,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S004,very,,1,a7521cc7326de09da1dc147569315926,3,CMN_M_035,3099,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S004,dirty,,1,a7521cc7326de09da1dc147569315926,3,CMN_M_035,702,,,1.0,,,,1.0,,,,1.0,,,,1.0
Single talker,CMN_M_043,CMN_M_035,HT1_S004,shoes,0.34126710921984804,0,33d87d8f468a467ec3df0b10651c971a,9,CMN_M_043,2587,0.4323339231937175,0.4005378314303444,0.5978262148797824,0.34126710921984804,0.425975064603229,0.4694799896245075,0.6568239198870357,0.49505106816395883,0.9442205964585001,0.4888744308828578,0.6985687995197062,0.6297366404896241,0.9442205964585001,0.9854491029700089,0.9647636201086028
Single talker,CMN_M_043,CMN_M_035,HT1_S004,were,0.7536781022825129,1,33d87d8f468a467ec3df0b10651c971a,9,CMN_M_043,3195,0.8051436930965403,0.7861039615684738,0.8734350768627186,0.7536781022825129,0.798939326962855,0.8128956731607551,0.897052013681318,0.3966664732009908,0.9272960455570426,0.3901705820903073,0.6239000901671778,0.5945240044831369,0.9272960455570426,0.9836534876123051,0.9539190126533169
Single talker,CMN_M_043,CMN_M_035,HT1_S004,very,0.6206106554801801,0,33d87d8f468a467ec3df0b10651c971a,9,CMN_M_043,3093,0.7010795757573582,0.6663161930120616,0.7959013450624678,0.6206106554801801,0.684772062652316,0.6956938728094637,0.8369288712630257,0.5517624131631038,0.9526174656917945,0.5459345035503701,0.7383136090370049,0.6001407579833983,0.9526174656917945,0.9839466984364958,0.9701169380937307
Single talker,CMN_M_043,CMN_M_035,HT1_S004,dirty,0.8521855147354691,1,33d87d8f468a467ec3df0b10651c971a,9,CMN_M_043,699,0.8851757065450692,0.8727334279920498,0.9263156322470836,0.8521855147354691,0.8807650281692339,0.8910365117046668,0.9406926143747424,0.38627626614082294,0.9252889798581114,0.37977048021893206,0.6155079774505579,0.47527636943907253,0.9252889798581114,0.9766986277833901,0.9526280576876583
Single talker,CMN_M_032,CMN_M_043,HT1_S004,shoes,0.7944655838344669,1,85db54cfe518f64200c1c07d84482f91,16,CMN_M_032,2579,0.8380176585365585,0.8221662750556847,0.8957434334110329,0.7944655838344669,0.8330720462874305,0.8488843423217485,0.9152284222778914,0.47207380038901003,0.9405644569070851,0.46578837611115526,0.6818337892182825,0.5657519442611847,0.9405644569070851,0.982108126033446,0.962427119038651
Single talker,CMN_M_032,CMN_M_043,HT1_S004,were,0.8648396591229087,1,85db54cfe518f64200c1c07d84482f91,16,CMN_M_032,3187,0.8966829829631668,0.8837501810958063,0.9328723773073794,0.8648396591229087,0.8911305713787523,0.8976188741885187,0.9468028382341973,0.2982949740213644,0.9059702860660217,0.2919205129056903,0.5394636819874795,0.36530039401662245,0.9059702860660217,0.9685853162209569,0.9401479885838024
Single talker,CMN_M_032,CMN_M_043,HT1_S004,very,0.7334334730757578,1,85db54cfe518f64200c1c07d84482f91,16,CMN_M_032,3077,0.7940304882952577,0.7680973430592543,0.8621285219961093,0.7334334730757578,0.781857000356687,0.7905818172308107,0.8908239424950031,0.22675265765736335,0.885914951930918,0.2208230442859627,0.46902954104955946,0.28792352354546313,0.885914951930918,0.961305438536408,0.927085993338554
Single talker,CMN_M_032,CMN_M_043,HT1_S004,dirty,0.8024279899651102,1,85db54cfe518f64200c1c07d84482f91,16,CMN_M_032,691,0.8439481292922514,0.8291736774471915,0.9000281789136862,0.8024279899651102,0.8396926783082325,0.8547990983384384,0.9184693438032707,0.4452148198718946,0.9360774970295218,0.4388277363887495,0.6617573624222955,0.4854656124495905,0.9360774970295218,0.9773555117287211,0.9595550119276793
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",CMN_M_032,HT1_S004,shoes,0.7944655838344669,1,0bbb8e1687436e51d59f10e17e061b63,1,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.8380176585365585,0.8221662750556847,0.8957434334110329,0.5985268435946888,0.657287442287939,0.6897378611757572,0.8023911326533544,0.702081227469185,0.9715388965863391,0.6976607299246073,0.8348841275468993,0.6568429898015113,0.9528878224311628,0.9864528797132431,0.9702579336830125
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",CMN_M_032,HT1_S004,were,0.880359970145498,1,0bbb8e1687436e51d59f10e17e061b63,1,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.9083345805685114,0.8972295220624308,0.9408462871533207,0.6768557360143926,0.7231967606114081,0.7364471051929451,0.8420861476402768,0.394258344206553,0.9268352054571504,0.3877597219660778,0.6219647362758602,0.4245932937091791,0.9052726880568075,0.9722156890831115,0.9396775603567236
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",CMN_M_032,HT1_S004,very,0.7334334730757578,1,0bbb8e1687436e51d59f10e17e061b63,1,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.7940304882952577,0.7680973430592543,0.8621285219961093,0.48382695200433085,0.5543291959094117,0.5643415476817047,0.747517632625051,0.39767443320307794,0.927488174992211,0.39117976293642737,0.6247084538132864,0.4072214403267841,0.90778896512588,0.9711287491248044,0.9412794508212636
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",CMN_M_032,HT1_S004,dirty,0.8436243182700471,1,0bbb8e1687436e51d59f10e17e061b63,1,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.8772128570734617,0.865266203024374,0.9218508113496514,0.7450598025861751,0.7906945961088268,0.807759526111149,0.8910261869077456,0.5154973802200256,0.9473452516435754,0.509433674634324,0.7131432347089479,0.512352171124557,0.9328828300506278,0.9785402243046784,0.9574956080139245
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S004,shoes,0.7944655838344669,1,e27d0d3e8773cb5d2921dfe1aba4018a,10,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.8380176585365585,0.8221662750556847,0.8957434334110329,0.5985268435946888,0.657287442287939,0.6897378611757572,0.8023911326533544,0.702081227469185,0.9715388965863391,0.6976607299246073,0.8348841275468993,0.6568429898015113,0.9528878224311628,0.9864528797132431,0.9702579336830125
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S004,were,0.880359970145498,1,e27d0d3e8773cb5d2921dfe1aba4018a,10,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.9083345805685114,0.8972295220624308,0.9408462871533207,0.6768557360143926,0.7231967606114081,0.7364471051929451,0.8420861476402768,0.394258344206553,0.9268352054571504,0.3877597219660778,0.6219647362758602,0.4245932937091791,0.9052726880568075,0.9722156890831115,0.9396775603567236
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S004,very,0.7334334730757578,1,e27d0d3e8773cb5d2921dfe1aba4018a,10,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.7940304882952577,0.7680973430592543,0.8621285219961093,0.48382695200433085,0.5543291959094117,0.5643415476817047,0.747517632625051,0.39767443320307794,0.927488174992211,0.39117976293642737,0.6247084538132864,0.4072214403267841,0.90778896512588,0.9711287491248044,0.9412794508212636
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S004,dirty,0.8436243182700471,1,e27d0d3e8773cb5d2921dfe1aba4018a,10,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.8772128570734617,0.865266203024374,0.9218508113496514,0.7450598025861751,0.7906945961088268,0.807759526111149,0.8910261869077456,0.5154973802200256,0.9473452516435754,0.509433674634324,0.7131432347089479,0.512352171124557,0.9328828300506278,0.9785402243046784,0.9574956080139245
Single talker,CMN_M_043,CMN_M_037,HT1_S004,shoes,0.594997885234966,1,420026c2a7df0246c709f3f6bfe8b31a,1,CMN_M_043,2588,0.6654711504892056,0.6428402362882565,0.7800104964011947,0.594997885234966,0.662242447800886,0.6979266182146443,0.8153439836043297,0.43373049107776146,0.934082643454016,0.4273087036427779,0.6529924196962525,0.5285764283780001,0.934082643454016,0.9799946432666576,0.9582764470121461
Single talker,CMN_M_043,CMN_M_037,HT1_S004,were,0.11046085029887844,1,420026c2a7df0246c709f3f6bfe8b31a,1,CMN_M_043,3196,0.19421748100905395,0.15336622070362466,0.3484602306203395,0.11046085029887844,0.17399113678363956,0.18598119101369248,0.43978845812883627,0.2720159489127497,0.8991754444221094,0.26576503272986884,0.5146686785845054,0.2850566305299094,0.8991754444221094,0.9610005797690374,0.9357347842737721
Single talker,CMN_M_043,CMN_M_037,HT1_S004,very,0.11569988892733746,1,420026c2a7df0246c709f3f6bfe8b31a,1,CMN_M_043,3095,0.19730863773958957,0.15953521817924463,0.3562733063737096,0.11569988892733746,0.18051005805132903,0.19082251629745012,0.44328332350401245,0.22988089214104107,0.8869063934784772,0.22392425579069664,0.47231980897275605,0.2662616227861701,0.8869063934784772,0.9589252200671249,0.9277343052894815
Single talker,CMN_M_043,CMN_M_037,HT1_S004,dirty,0.6188246747285534,1,420026c2a7df0246c709f3f6bfe8b31a,1,CMN_M_043,700,0.6899774070629634,0.6646839594088306,0.7948044986651709,0.6188246747285534,0.6832073756019416,0.7066583644528501,0.8302589342645466,0.31060371118500013,0.9089656696814855,0.3041857758235833,0.5507084691057791,0.34952774859681845,0.9089656696814855,0.967231255431065,0.9420895262844882
Talker-specific,CMN_M_032,CMN_M_032,HT1_S004,shoes,,1,42bc7968726d6b9bc8522357d33776ff,5,CMN_M_032,2589,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_032,CMN_M_032,HT1_S004,were,,1,42bc7968726d6b9bc8522357d33776ff,5,CMN_M_032,3197,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_032,CMN_M_032,HT1_S004,very,,1,42bc7968726d6b9bc8522357d33776ff,5,CMN_M_032,3097,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_032,CMN_M_032,HT1_S004,dirty,,1,42bc7968726d6b9bc8522357d33776ff,5,CMN_M_032,701,,,1.0,,,,1.0,,,,1.0,,,,1.0
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S004,shoes,,1,da25e3cbebab3f75fb98985f47879100,2,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2564,,,0.9006636682445791,,,,0.847624137497285,,,,0.6447120229444679,,,,0.9488432995213472
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S004,were,,1,da25e3cbebab3f75fb98985f47879100,2,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3172,,,0.9583053861413096,,,,0.5761391049158212,,,,0.5885283781249803,,,,0.9313136382765907
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S004,very,,1,da25e3cbebab3f75fb98985f47879100,2,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3047,,,0.7083436109703837,,,,0.7028054244820519,,,,0.5044564363167457,,,,0.92588275105409
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S004,dirty,,1,da25e3cbebab3f75fb98985f47879100,2,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",676,,,0.9423530074209936,,,,0.7671125445050696,,,,0.6394394378240646,,,,0.9516433644011322
Talker-specific,CMN_M_035,CMN_M_035,HT1_S004,shoes,,1,1efa44df54c8250082c43d0b09e12853,12,CMN_M_035,2590,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S004,were,,1,1efa44df54c8250082c43d0b09e12853,12,CMN_M_035,3198,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S004,very,,1,1efa44df54c8250082c43d0b09e12853,12,CMN_M_035,3099,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S004,dirty,,1,1efa44df54c8250082c43d0b09e12853,12,CMN_M_035,702,,,1.0,,,,1.0,,,,1.0,,,,1.0
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S004,shoes,,1,cf94576436a173e9cab899e732dd61fc,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2563,,,0.8163490627564886,,,,0.722698241096693,,,,0.8043640805085346,,,,0.9735614042702799
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S004,were,,1,cf94576436a173e9cab899e732dd61fc,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3171,,,0.7168502003088619,,,,0.6257827313202876,,,,0.7438456989136272,,,,0.9446628353459012
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S004,very,,1,cf94576436a173e9cab899e732dd61fc,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3045,,,0.44747519279425974,,,,0.32632985322486024,,,,0.6806848928104158,,,,0.9463885745841896
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S004,dirty,,1,cf94576436a173e9cab899e732dd61fc,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",675,,,0.7857559955504574,,,,0.552305164155667,,,,0.5969272888932621,,,,0.9383213024457753
Single talker,CMN_M_032,CMN_M_035,HT1_S004,shoes,0.2213330008441305,1,9cc509344f8c4b3428e7dd7c0432f5d2,14,CMN_M_032,2577,0.3051662914388995,0.2770808356215854,0.48594770996354447,0.2213330008441305,0.30207656348267303,0.3592210670776726,0.5515897754771524,0.4071558554406348,0.9292738782744149,0.4006748893866687,0.6322637875506435,0.5308391794474796,0.9292738782744149,0.9801273383425463,0.9551901401790976
Single talker,CMN_M_032,CMN_M_035,HT1_S004,were,0.7780888664085295,1,9cc509344f8c4b3428e7dd7c0432f5d2,14,CMN_M_032,3185,0.8266730277137211,0.8077207207456678,0.8868597972989415,0.7780888664085295,0.8194117822201638,0.8285862633455483,0.908996705794734,0.2595296274922451,0.8957328999538495,0.25335296775620386,0.50247653715539,0.32529464388832746,0.8957328999538495,0.965031001126257,0.9334941028784937
Single talker,CMN_M_032,CMN_M_035,HT1_S004,very,0.5882698760992958,1,9cc509344f8c4b3428e7dd7c0432f5d2,14,CMN_M_032,3073,0.676213719497904,0.6366487827546369,0.7757773787991944,0.5882698760992958,0.6562914269951664,0.6639139246674813,0.8219152553857724,0.35267047788497274,0.918439470000755,0.3461675957669848,0.5875784653176032,0.42516697567328565,0.918439470000755,0.9732556336015864,0.9482144887249069
Single talker,CMN_M_032,CMN_M_035,HT1_S004,dirty,0.8436243182700471,1,9cc509344f8c4b3428e7dd7c0432f5d2,14,CMN_M_032,689,0.8772128570734617,0.865266203024374,0.9218508113496514,0.8436243182700471,0.8737341954575829,0.8868983652465632,0.9364412170910037,0.3778568207689625,0.9236259012922279,0.37134667425627393,0.6086262030375212,0.4244172860083335,0.9236259012922279,0.973201193291584,0.9515575612707171
Single talker,CMN_M_043,CMN_M_037,HT1_S004,shoes,0.594997885234966,1,e287481755f8c6d2779d32907bf15327,4,CMN_M_043,2588,0.6654711504892056,0.6428402362882565,0.7800104964011947,0.594997885234966,0.662242447800886,0.6979266182146443,0.8153439836043297,0.43373049107776146,0.934082643454016,0.4273087036427779,0.6529924196962525,0.5285764283780001,0.934082643454016,0.9799946432666576,0.9582764470121461
Single talker,CMN_M_043,CMN_M_037,HT1_S004,were,0.11046085029887844,1,e287481755f8c6d2779d32907bf15327,4,CMN_M_043,3196,0.19421748100905395,0.15336622070362466,0.3484602306203395,0.11046085029887844,0.17399113678363956,0.18598119101369248,0.43978845812883627,0.2720159489127497,0.8991754444221094,0.26576503272986884,0.5146686785845054,0.2850566305299094,0.8991754444221094,0.9610005797690374,0.9357347842737721
Single talker,CMN_M_043,CMN_M_037,HT1_S004,very,0.11569988892733746,1,e287481755f8c6d2779d32907bf15327,4,CMN_M_043,3095,0.19730863773958957,0.15953521817924463,0.3562733063737096,0.11569988892733746,0.18051005805132903,0.19082251629745012,0.44328332350401245,0.22988089214104107,0.8869063934784772,0.22392425579069664,0.47231980897275605,0.2662616227861701,0.8869063934784772,0.9589252200671249,0.9277343052894815
Single talker,CMN_M_043,CMN_M_037,HT1_S004,dirty,0.6188246747285534,1,e287481755f8c6d2779d32907bf15327,4,CMN_M_043,700,0.6899774070629634,0.6646839594088306,0.7948044986651709,0.6188246747285534,0.6832073756019416,0.7066583644528501,0.8302589342645466,0.31060371118500013,0.9089656696814855,0.3041857758235833,0.5507084691057791,0.34952774859681845,0.9089656696814855,0.967231255431065,0.9420895262844882
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",CMN_M_043,HT1_S004,shoes,,1,baa572b54a829c59cdfc8bfeea2c6808,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2564,,,0.9006636682445791,,,,0.847624137497285,,,,0.6447120229444679,,,,0.9488432995213472
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",CMN_M_043,HT1_S004,were,,1,baa572b54a829c59cdfc8bfeea2c6808,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3172,,,0.9583053861413096,,,,0.5761391049158212,,,,0.5885283781249803,,,,0.9313136382765907
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",CMN_M_043,HT1_S004,very,,1,baa572b54a829c59cdfc8bfeea2c6808,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3047,,,0.7083436109703837,,,,0.7028054244820519,,,,0.5044564363167457,,,,0.92588275105409
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",CMN_M_043,HT1_S004,dirty,,1,baa572b54a829c59cdfc8bfeea2c6808,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",676,,,0.9423530074209936,,,,0.7671125445050696,,,,0.6394394378240646,,,,0.9516433644011322
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",CMN_M_032,HT1_S004,shoes,0.7944655838344669,1,3be2c7882e36e00c2ed46a8412f3c219,8,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.8380176585365585,0.8221662750556847,0.8957434334110329,0.5985268435946888,0.657287442287939,0.6897378611757572,0.8023911326533544,0.702081227469185,0.9715388965863391,0.6976607299246073,0.8348841275468993,0.6568429898015113,0.9528878224311628,0.9864528797132431,0.9702579336830125
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",CMN_M_032,HT1_S004,were,0.880359970145498,1,3be2c7882e36e00c2ed46a8412f3c219,8,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.9083345805685114,0.8972295220624308,0.9408462871533207,0.6768557360143926,0.7231967606114081,0.7364471051929451,0.8420861476402768,0.394258344206553,0.9268352054571504,0.3877597219660778,0.6219647362758602,0.4245932937091791,0.9052726880568075,0.9722156890831115,0.9396775603567236
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",CMN_M_032,HT1_S004,very,0.7334334730757578,1,3be2c7882e36e00c2ed46a8412f3c219,8,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.7940304882952577,0.7680973430592543,0.8621285219961093,0.48382695200433085,0.5543291959094117,0.5643415476817047,0.747517632625051,0.39767443320307794,0.927488174992211,0.39117976293642737,0.6247084538132864,0.4072214403267841,0.90778896512588,0.9711287491248044,0.9412794508212636
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",CMN_M_032,HT1_S004,dirty,0.8436243182700471,1,3be2c7882e36e00c2ed46a8412f3c219,8,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.8772128570734617,0.865266203024374,0.9218508113496514,0.7450598025861751,0.7906945961088268,0.807759526111149,0.8910261869077456,0.5154973802200256,0.9473452516435754,0.509433674634324,0.7131432347089479,0.512352171124557,0.9328828300506278,0.9785402243046784,0.9574956080139245
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",CMN_M_043,HT1_S004,shoes,,1,1d03da118b62f9218776009d870e45e4,4,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2564,,,0.9006636682445791,,,,0.847624137497285,,,,0.6447120229444679,,,,0.9488432995213472
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",CMN_M_043,HT1_S004,were,,1,1d03da118b62f9218776009d870e45e4,4,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3172,,,0.9583053861413096,,,,0.5761391049158212,,,,0.5885283781249803,,,,0.9313136382765907
